,0.5,1.0,9.71,20.01,29.0,29.08,59.48,72.82,185.76,188.53,205.29,238.49,275.6,283.15,294.48,294.68,294.9,295.13,295.31,295.49
-14.509803921568627,-3.185094952678154e-11,1.1487184435499928e-11,1.1531168548781571e-11,1.6114606453687634e-11,9.798780913223527e-12,1.3570858527750048e-11,1.0676703828262638e-11,1.9646178933684504e-10,2.198947659029359e-10,6.19252340770842e-10,6.021973539601402e-10,2.3585542795782824e-10,3.224536973877211e-10,5.555824035052542e-10,1.7832444144954503e-09,2.2910410104325006e-09,1.3555024247375255e-09,3.801209760042683e-10,5.539365179599727e-10,6.08724889701801e-10
-14.352941176470589,-1.372011128999605e-12,1.409544239371887e-11,-2.3217747633275664e-12,-9.757435845942225e-12,8.512392193031517e-13,4.1612197330828386e-11,-7.138035244682824e-12,2.098942445196111e-10,2.83688445141963e-10,6.43457971605553e-10,8.140139974889073e-10,3.0425571006795683e-10,3.092678464694083e-10,5.666696257304102e-10,1.8049054177231535e-09,1.7256284506795904e-09,7.83815677737287e-10,3.635850017373773e-10,7.483553918172708e-10,5.896885651700669e-10
-14.196078431372548,-9.488253067640496e-12,3.255586826039044e-11,-2.0188708314847664e-12,1.6252423344253195e-11,2.591837223337523e-12,8.127355259151666e-11,3.328072645913933e-11,2.998933656425179e-10,3.664700663877963e-10,7.032177211374848e-10,1.0515745429320909e-09,3.0095250310794116e-10,3.637638704681745e-10,6.338861487210045e-10,1.849090392493888e-09,1.7294629857368094e-09,7.018533339214271e-10,3.935962423911589e-10,5.742258032855667e-10,6.175442910111137e-10
-14.03921568627451,-2.016085171242177e-11,1.6995461642812646e-12,-2.773432968599967e-11,8.081347875942255e-12,-2.067693198358139e-11,7.078510076952986e-12,1.1843162531128207e-11,4.0129404879267465e-10,2.2358004819989687e-10,5.093935125021083e-10,9.523070893105475e-10,3.514436269138994e-10,3.195267012160805e-10,6.371723484894889e-10,1.710191492807684e-09,1.8476761566145444e-09,8.02928827855412e-10,4.0187405264297175e-10,7.491063472563804e-10,4.74189214124816e-10
-13.882352941176471,-4.040673937452652e-12,-7.421586156566542e-13,-4.061493084937399e-12,7.51893767183441e-12,2.6170841047593897e-11,-1.0638291035465751e-10,-1.0173818791725117e-11,3.659463622043324e-10,4.745407938091956e-10,5.801560347608199e-10,9.215950351081519e-10,2.9632596077178024e-10,3.480691656884557e-10,5.049047870568316e-10,1.6748174157504966e-09,2.1939759880126047e-09,9.591718365940851e-10,3.5992523022811203e-10,6.444350053908328e-10,5.317048941615976e-10
-13.725490196078432,1.4650815141375065e-11,-4.2151735795313115e-11,3.467443641717229e-11,2.685054222231114e-11,1.0875218796112573e-11,2.4507948310777914e-12,1.9450068430800137e-11,4.6198420895020635e-10,6.686740641522112e-10,4.768608092081518e-10,8.616332518791484e-10,2.0121823142342013e-10,2.815780873536582e-10,5.049047870568316e-10,1.6748174157504966e-09,2.1939759880126047e-09,9.591718365940851e-10,3.5992523022811203e-10,6.444350053908328e-10,5.317048941615976e-10
-13.568627450980392,-1.226716939096861e-11,2.679600192112529e-11,3.9717654930468005e-12,-6.221406309159542e-12,-5.4810070571339495e-12,-1.2869165297109372e-11,1.3176467639643972e-11,6.135188648998638e-10,5.872409958412043e-10,3.3737252239577117e-10,9.211012401217988e-10,2.433192388732611e-10,2.4963799668876743e-10,4.884429993295346e-10,1.706975374393559e-09,2.0088952347818583e-09,1.1616128263860083e-09,3.5010914889511173e-10,6.548108578788329e-10,5.91235926300801e-10
-13.411764705882353,-1.794698464246842e-11,4.575520764515371e-12,1.0603983426468487e-11,7.486682655375066e-12,-1.3840334533340604e-11,-6.972537685040678e-11,4.1669376678173704e-11,3.913436692999247e-10,6.598382421077703e-10,5.967811501641465e-10,8.216320460308231e-10,2.3562759024736584e-10,3.041997036298476e-10,5.254881794908163e-10,1.7417585981863717e-09,1.8888684522698107e-09,1.4460155735392133e-09,3.954365377203311e-10,6.722364841575051e-10,6.142158664922858e-10
-13.254901960784313,1.6024292405624592e-11,-9.69409872656365e-13,-1.685031406739015e-11,7.178207399062404e-13,2.0883950546702962e-11,-8.200691438531314e-12,4.12700009231253e-11,7.497015989320837e-10,7.616341958284906e-10,5.817248014929791e-10,1.0798533959490873e-09,2.374951557270111e-10,2.393647737989547e-10,5.340771040417539e-10,1.6516747343374805e-09,1.6486055228641055e-09,1.1732920747862896e-09,3.9041589772303406e-10,7.288765870979583e-10,6.163933733624577e-10
-13.098039215686274,1.377553127273437e-11,1.0214577404109484e-11,-5.300115057787498e-11,2.9504543651251117e-12,-1.0642102991976673e-11,-2.852780310234386e-11,6.724789832399107e-11,8.131463375338465e-10,7.446586736503389e-10,2.608515999344783e-10,1.0302416611953309e-09,1.987665569099967e-10,3.4748564311092916e-10,4.983787174514566e-10,1.9435436382250687e-09,1.4828493367258699e-09,1.1584204593930552e-09,3.2809920503086165e-10,6.84706860154224e-10,4.982960273168944e-10
