,Vg,Gsd_0.03_K,Gsd_0.5_K,Gsd_1.0_K,Gsd_9.71_K,Gsd_20.01_K,Gsd_29.0_K,Gsd_29.08_K,Gsd_59.48_K,Gsd_72.82_K,Gsd_185.76_K,Gsd_188.53_K,Gsd_205.29_K,Gsd_238.49_K,Gsd_275.6_K,Gsd_283.15_K,Gsd_294.48_K,Gsd_294.68_K,Gsd_294.9_K,Gsd_295.13_K,Gsd_295.31_K,Gsd_295.49_K
886,14.643206256109481,-3.190600498552479e-12,-2.3872379727322124e-10,6.034567082571412e-11,-1.530217771274485e-10,-5.064744990304959e-11,9.232257107694384e-11,-3.33565346033696e-11,6.904696633724937e-11,1.0187294714746742e-09,1.3652175180826417e-09,1.1084991857184428e-09,3.9167812979324737e-10,3.6895588453242283e-10,3.758992284957751e-10,5.427578159061779e-10,2.9011219677379163e-10,2.652260775348767e-10,7.071080913082919e-11,2.794910826550664e-10,2.1305092883931713e-10,2.0947918788296276e-10
887,14.682306940371454,2.2627509112257117e-11,1.1147621233759845e-10,2.983498498177898e-11,-3.832422210210207e-12,-1.0710831131770407e-11,1.754187197861961e-11,2.515840711999764e-13,1.4023145620494712e-11,1.0441990649962163e-09,1.429480936390906e-09,1.4948206451612854e-09,4.746434673356414e-10,3.9636098145401476e-10,6.45673895867129e-10,5.427578159061779e-10,2.9011219677379163e-10,2.652260775348767e-10,7.071080913082919e-11,2.794910826550664e-10,2.1305092883931713e-10,2.0947918788296276e-10
888,14.721407624633429,-2.34224143989548e-11,-2.696397781573613e-10,2.43151927904043e-11,6.096992557369266e-12,1.0052697235844783e-11,5.490932172990176e-12,3.8795393264814365e-11,5.023180289907933e-11,1.084810757238243e-09,1.3131681614235352e-09,9.220640950392454e-10,5.78990941463295e-10,3.395456437330056e-10,3.995522093439749e-10,5.98982150645112e-10,3.428319214668109e-10,3.3860643835523536e-10,-5.441305489383436e-11,2.1138394908955186e-10,2.863265152460314e-10,1.6614775261408328e-10
889,14.760508308895403,-2.1104202061304797e-11,-8.477818586473363e-11,9.709513976525241e-12,-1.1277993229277245e-11,1.2158851177164976e-11,1.4760644565699624e-11,-2.063867741699475e-11,5.255597545808395e-11,1.1559243518402372e-09,1.3853668299741693e-09,1.314076938303975e-09,4.459042219606914e-10,4.2631077911707435e-10,5.631872581937173e-10,5.98982150645112e-10,3.428319214668109e-10,3.3860643835523536e-10,-5.441305489383436e-11,2.1138394908955186e-10,2.863265152460314e-10,1.6614775261408328e-10
890,14.799608993157376,-8.268081540482559e-12,-1.2328874329584818e-10,3.8185568530284346e-11,7.776833837382386e-12,-2.2320714570770028e-11,-6.3367816653349e-11,-1.3054139135949474e-11,6.98992779637339e-11,1.1405472949263923e-09,1.3142946432238254e-09,1.1762945056103573e-09,4.01376664413747e-10,4.6134715500130887e-10,5.533764204584201e-10,5.98982150645112e-10,3.428319214668109e-10,3.3860643835523536e-10,-5.441305489383436e-11,2.1138394908955186e-10,2.863265152460314e-10,1.6614775261408328e-10
891,14.838709677419354,1.0831917727125216e-12,1.0913729607412389e-10,-3.6647204077879674e-11,-5.7748896572701764e-11,-1.9094039048810077e-11,-2.1159412530739936e-11,8.815480800554756e-12,1.419567833854475e-11,1.0043201662625592e-09,1.2605224689524059e-09,1.3836622067203468e-09,6.228129970413094e-10,4.12009071581217e-10,4.669419205012586e-10,5.98982150645112e-10,3.428319214668109e-10,3.3860643835523536e-10,-5.441305489383436e-11,2.1138394908955186e-10,2.863265152460314e-10,1.6614775261408328e-10
892,14.877810361681327,-1.857926415727221e-11,6.591063522059443e-11,-4.1274217879509675e-11,2.2375925038499766e-12,2.4266256238454516e-11,1.3132563098544678e-11,1.8051314040209706e-11,1.0497204256494752e-11,1.1311511631075275e-09,1.3007890957574801e-09,1.2845296124176556e-09,3.926273734369471e-10,3.6215307631084546e-10,4.071361202344649e-10,5.98982150645112e-10,3.428319214668109e-10,3.3860643835523536e-10,-5.441305489383436e-11,2.1138394908955186e-10,2.863265152460314e-10,1.6614775261408328e-10
893,14.916911045943301,6.195900858669412e-11,-8.734170835780297e-11,2.1456796195943457e-13,1.4604612249254294e-10,2.438797022777478e-11,3.7855560496489715e-11,-2.5420656968739713e-11,3.834178906491947e-11,9.044453675769757e-10,1.1761815751041518e-09,1.4639812060663705e-09,4.777333714668286e-10,4.360046082990339e-10,3.9671451667795244e-10,6.398642487099416e-10,2.5344554355290195e-10,3.1058963452489086e-10,2.4615964372163716e-10,2.7133248096762163e-10,2.38621532426912e-10,2.08160410525483e-10
894,14.956011730205278,-1.6184510032954997e-11,2.3177731634089293e-11,-4.319905561966347e-11,2.9543875233152064e-11,-1.1650663901798955e-12,-1.8263372436540066e-11,3.413638248349969e-12,1.0458117753564116e-10,1.0634370904408207e-09,1.353113563678782e-09,1.5672172557934817e-09,3.7037222129937785e-10,4.026082343238122e-10,4.6219632966905166e-10,6.398642487099416e-10,2.5344554355290195e-10,3.1058963452489086e-10,2.4615964372163716e-10,2.7133248096762163e-10,2.38621532426912e-10,2.08160410525483e-10
895,14.99511241446725,2.2256720619924465e-12,3.3761202251314696e-11,2.021267845266931e-11,-2.6069693683714508e-11,2.8326735330575038e-11,2.127359781976003e-11,-2.6257597498494817e-11,1.1177892883365833e-10,9.601094415247372e-10,1.273423838210298e-09,1.4324281089099662e-09,3.955770555224896e-10,5.592607272280525e-10,5.600032453070749e-10,6.398642487099416e-10,2.5344554355290195e-10,3.1058963452489086e-10,2.4615964372163716e-10,2.7133248096762163e-10,2.38621532426912e-10,2.08160410525483e-10
896,15.034213098729225,2.50153619302396e-11,-1.5523364657250847e-10,-4.529015216208893e-11,-3.8444994999619464e-11,1.1826960968294892e-11,4.9421526516504465e-11,-7.211867611080328e-12,1.3942839482228047e-10,9.961973259006865e-10,1.3027252265497903e-09,1.1953072974339592e-09,4.934642772981836e-10,4.910121168323737e-10,4.569852141950913e-10,6.398642487099416e-10,2.5344554355290195e-10,3.1058963452489086e-10,2.4615964372163716e-10,2.7133248096762163e-10,2.38621532426912e-10,2.08160410525483e-10
897,15.0733137829912,1.7412942985129752e-11,-2.544788576844222e-10,-2.7455915647764884e-11,6.136173168713426e-11,3.934687057031444e-11,3.565592519026997e-11,1.0101006349463305e-13,1.5740442185949032e-10,8.778593305219259e-10,1.3958543096591593e-09,1.3066790490540426e-09,3.6412747799691536e-10,4.839912899948161e-10,5.578343521943154e-10,6.398642487099416e-10,2.5344554355290195e-10,3.1058963452489086e-10,2.4615964372163716e-10,2.7133248096762163e-10,2.38621532426912e-10,2.08160410525483e-10
898,15.112414467253172,6.345753367662519e-12,1.0584411703227798e-10,-3.7710633012304546e-11,3.1328177231531974e-11,-1.6713087541424486e-11,2.8947853130898567e-12,1.709014995379963e-11,1.2551347427030349e-10,7.887788060628195e-10,1.2741384373576207e-09,1.023017380059854e-09,3.992425915398749e-10,4.927023100770035e-10,4.778666922027286e-10,5.427653446081826e-10,7.103987607708654e-10,3.1010842508942597e-10,2.384446079664518e-10,2.133213346646769e-10,2.8763274476854157e-10,2.21400257605008e-10
899,15.15151515151515,7.256726116749837e-12,1.518488683408374e-10,8.436598951648885e-11,-2.7217820497366906e-11,3.6965291670670136e-11,8.132125758795405e-11,-2.928978159206002e-11,7.437885471384402e-11,7.917309977148445e-10,1.263542105212706e-09,1.271875749186388e-09,5.839068691406422e-10,3.9381439853747226e-10,5.077945311562955e-10,5.427653446081826e-10,7.103987607708654e-10,3.1010842508942597e-10,2.384446079664518e-10,2.133213346646769e-10,2.8763274476854157e-10,2.21400257605008e-10
900,15.190615835777123,1.961885220627722e-11,-6.036762954968921e-12,4.5491544896819496e-11,6.384212478077456e-11,3.236713788912917e-11,7.384149372055431e-11,2.3310738677269705e-11,1.2321533846877582e-10,8.251433701799091e-10,9.646740298502047e-10,1.220989576742386e-09,5.377694244875905e-10,3.7504064295180527e-10,3.6272055210448255e-10,5.427653446081826e-10,7.103987607708654e-10,3.1010842508942597e-10,2.384446079664518e-10,2.133213346646769e-10,2.8763274476854157e-10,2.21400257605008e-10
901,15.229716520039098,-1.5675381666642398e-11,-2.4625751682724123e-10,1.628959814238875e-10,1.1602291999985317e-10,4.5090641590504886e-12,-3.3665838714745455e-12,-4.591252473500037e-12,1.3807542461732083e-10,8.433490225796787e-10,1.1129320217869553e-09,1.0957891709293505e-09,7.408404335284328e-10,4.730364034912937e-10,3.5001179209991046e-10,5.427653446081826e-10,7.103987607708654e-10,3.1010842508942597e-10,2.384446079664518e-10,2.133213346646769e-10,2.8763274476854157e-10,2.21400257605008e-10
902,15.268817204301074,8.879474753104892e-12,4.126668917921004e-11,3.286905124360269e-12,-5.772411460059638e-11,1.4591248805539598e-11,-1.4315823848920017e-11,3.975153821484935e-12,1.4284360155128054e-10,7.908560999866071e-10,1.3873271153463245e-09,1.0681688786552432e-09,4.289489612225893e-10,5.543181354018201e-10,5.420664302520151e-10,5.427653446081826e-10,7.103987607708654e-10,3.1010842508942597e-10,2.384446079664518e-10,2.133213346646769e-10,2.8763274476854157e-10,2.21400257605008e-10
903,15.307917888563047,-3.13912300973972e-11,-2.1398950682653235e-10,-6.613963319260004e-11,9.53384429973244e-12,-2.5792072859295882e-12,1.8576440894659424e-11,-5.665347066115122e-12,2.1509685317908982e-10,8.520688261449811e-10,1.373738752174974e-09,1.176790772446422e-09,4.000124011583373e-10,4.436189476868545e-10,3.737632734468278e-10,5.521467327225774e-10,3.6551213148201984e-10,2.725615413120562e-10,1.9977594782392206e-10,2.983969041946708e-10,3.041551052334257e-10,2.3259167077998227e-10
904,15.347018572825021,-5.878346549129978e-12,7.957961822574388e-11,-6.885749404352406e-11,-5.694740367494616e-11,4.940709650305195e-12,4.0292977257829253e-11,1.5678518623680128e-11,2.0401617463996714e-10,9.388317656578454e-10,1.3041525426710653e-09,1.3437861312493024e-09,4.363597120027694e-10,4.0656644856876964e-10,5.785448659636998e-10,5.521467327225774e-10,3.6551213148201984e-10,2.725615413120562e-10,1.9977594782392206e-10,2.983969041946708e-10,3.041551052334257e-10,2.3259167077998227e-10
905,15.386119257086996,4.661520340125099e-13,1.8495507364729496e-11,-1.0782353785131299e-10,-1.4581524234887438e-11,2.5932608595959457e-11,-6.830413456295007e-12,3.2086693797839605e-11,1.95667473265685e-10,7.998701502609848e-10,1.3480458072083573e-09,5.906083536025947e-10,4.432829794317041e-10,4.16058257624592e-10,5.441983072546827e-10,5.521467327225774e-10,3.6551213148201984e-10,2.725615413120562e-10,1.9977594782392206e-10,2.983969041946708e-10,3.041551052334257e-10,2.3259167077998227e-10
906,15.425219941348969,9.326805037219912e-12,-1.9485970644959232e-10,-7.869813288303848e-11,5.37593127420246e-11,-1.693957594438976e-11,-3.622998859666948e-11,-1.420916725849503e-11,2.402345564909093e-10,8.380202711609741e-10,1.0165941438179867e-09,1.1787281580215467e-09,4.077782556413997e-10,3.730257745007701e-10,5.576602509973202e-10,5.521467327225774e-10,3.6551213148201984e-10,2.725615413120562e-10,1.9977594782392206e-10,2.983969041946708e-10,3.041551052334257e-10,2.3259167077998227e-10
907,15.464320625610947,-8.957271324292276e-12,-4.92571498893093e-11,-4.35786275908477e-12,1.586943391985856e-10,-5.748790161674677e-12,1.0569040605474712e-11,8.469787973899968e-12,2.776490606207689e-10,7.235576743230182e-10,1.1503320959067697e-09,1.1984702926977939e-09,4.1504533372191453e-10,4.495167433789943e-10,4.899599809483987e-10,5.521467327225774e-10,3.6551213148201984e-10,2.725615413120562e-10,1.9977594782392206e-10,2.983969041946708e-10,3.041551052334257e-10,2.3259167077998227e-10
908,15.50342130987292,-2.365894107637501e-12,6.36237924669597e-11,-8.332389190014985e-12,-4.448520860690434e-11,1.206787938300976e-11,7.683038778909734e-12,6.760772976815081e-12,3.5837460978725534e-10,8.397067000546015e-10,8.835645169607457e-10,1.3458464855974147e-09,5.22902750724578e-10,3.783457424355075e-10,5.044370444649185e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
909,15.542521994134894,1.5553667676469854e-11,-8.303654650081891e-11,2.277180920503472e-11,-1.5043378635925529e-10,3.1419776418801998e-12,-9.837501873100635e-13,4.747473008135175e-12,3.9816724216359237e-10,5.484288094983702e-10,1.2929498364456403e-09,8.149711548250965e-10,6.031790874327272e-10,3.8681898106342745e-10,4.944448905267509e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
910,15.58162267839687,-8.93750848600465e-12,-6.10803465091589e-11,2.2978221074434718e-11,-4.026819528487164e-11,4.530395478839908e-12,-9.720807025270168e-12,-2.654807985741983e-11,3.5569627461375765e-10,4.980326299738009e-10,1.3205061347663451e-09,1.2088915825590288e-09,5.173459424214055e-10,4.787986825754762e-10,5.822035006721923e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
911,15.620723362658843,-2.00828083656753e-12,4.78034833169844e-11,2.3042215026984862e-11,1.5204210497959634e-11,-3.6323469959864496e-11,3.7486654168145884e-12,3.615030984784522e-12,5.053426843857633e-10,5.613257870138525e-10,1.2191579066692964e-09,1.3809841852421268e-09,6.998052518877109e-10,5.134165881948334e-10,5.273838959536331e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
912,15.659824046920818,-1.4912473357924867e-11,4.78034833169844e-11,5.230188181784416e-11,6.545201188688127e-11,8.922764781535031e-12,3.7486654168145884e-12,2.8779084747654267e-11,5.384978262526977e-10,6.965202289392785e-10,1.2103822652422987e-09,1.2791553751010206e-09,9.128787668296329e-10,5.177851166138131e-10,5.040032031033107e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
913,15.698924731182792,1.6969690747294866e-11,4.515087120312908e-11,6.186082178666466e-11,7.36284942383916e-11,1.500971907126996e-11,-4.160485330556467e-11,5.357925126399071e-13,5.167081987577331e-10,6.221228661691092e-10,1.3289473764171374e-09,1.2215118803333713e-09,7.330918323171752e-10,5.057395096372782e-10,5.055371758133058e-10,4.988636102830535e-10,7.889852179322201e-10,2.958848278208865e-10,1.8584910683008753e-10,3.383379147066557e-10,2.0678955965816236e-10,2.0204334143454736e-10
914,15.738025415444765,-1.7520226965257212e-11,-2.5730462991029245e-10,-6.627264023066412e-11,7.373201387007375e-11,3.162054177144547e-13,-1.735679142730449e-11,1.4997171236299796e-11,5.609399411175101e-10,7.19586912242238e-10,1.4284560920446662e-09,1.2424084157416083e-09,8.732812532739511e-10,4.2288678890495933e-10,4.3354491913377655e-10,5.067794113824134e-10,8.972830639041444e-11,3.0690998219529536e-10,2.288404957958319e-10,2.556294940662615e-10,2.4719860438008714e-10,2.0642065333664215e-10
915,15.777126099706743,-1.9164934311104835e-11,-2.5026027588429495e-11,-8.732100443197907e-11,1.8510878462312038e-11,1.1540870351780054e-11,7.754561431759497e-12,3.847479610468974e-11,6.834858526407635e-10,4.849079092699813e-10,1.0159018170754343e-09,1.3135383225278703e-09,6.240520956533793e-10,2.684402052235716e-10,6.143479145076543e-10,5.067794113824134e-10,8.972830639041444e-11,3.0690998219529536e-10,2.288404957958319e-10,2.556294940662615e-10,2.4719860438008714e-10,2.0642065333664215e-10
916,15.816226783968716,-9.967685660487407e-12,-1.0351649381925399e-10,-7.726642501935372e-11,1.5939984116666262e-10,2.66641473164062e-12,-2.523369424234917e-12,3.079112993522416e-11,6.401192834368662e-10,5.312018881546506e-10,1.2784652442288206e-09,9.78785324003947e-10,8.148566558382419e-10,3.484524100255506e-10,6.552099360372139e-10,5.067794113824134e-10,8.972830639041444e-11,3.0690998219529536e-10,2.288404957958319e-10,2.556294940662615e-10,2.4719860438008714e-10,2.0642065333664215e-10
917,15.85532746823069,2.8272152252546882e-11,2.2458928962546646e-10,6.63849433463144e-11,-1.0767986515250142e-10,-2.0616091317799303e-11,7.1692049749094425e-12,4.5208591239899735e-11,6.836078803262132e-10,4.5606388948223915e-10,1.2709638353480581e-09,1.31188326321911e-09,7.265631942694027e-10,3.641390847426427e-10,5.605437432582552e-10,5.067794113824134e-10,8.972830639041444e-11,3.0690998219529536e-10,2.288404957958319e-10,2.556294940662615e-10,2.4719860438008714e-10,2.0642065333664215e-10
918,15.894428152492667,-1.0703929823729758e-11,1.5655179653602335e-10,7.975466050942467e-11,-1.0005831075965884e-10,3.1682653543859395e-11,2.943157211835461e-11,-2.0503160796249706e-12,7.430479112319352e-10,6.471576772423588e-10,1.079859381927191e-09,7.011848862398508e-10,8.435874314253539e-10,5.279432156555631e-10,6.314970392801863e-10,5.067794113824134e-10,8.972830639041444e-11,3.0690998219529536e-10,2.288404957958319e-10,2.556294940662615e-10,2.4719860438008714e-10,2.0642065333664215e-10
919,15.93352883675464,3.915237914361984e-12,6.301459512639403e-11,2.2101127474140028e-11,-3.402470676522452e-11,4.899301798484373e-11,3.3807629237634293e-11,1.0585101834031835e-10,7.5880171686032e-10,5.885357651164948e-10,1.2246695427689642e-09,9.624546317056974e-10,9.2267141020644e-10,5.589708722622401e-10,5.306165316960955e-10,7.085699139612408e-10,4.218631993449442e-10,3.298260914905503e-10,2.2703486247936713e-10,1.981359459157624e-10,1.6958585913840758e-10,2.408337155663968e-10
920,15.972629521016614,8.268395236612321e-12,-4.024592287925037e-11,1.125672465058882e-10,7.095141384685676e-11,7.085197226315944e-11,1.0300705175766389e-10,6.754310842674883e-11,8.281727310108617e-10,5.530376289389526e-10,8.061211674800793e-10,8.216481710093691e-10,7.079902040287629e-10,4.871978889823588e-10,4.93432280321056e-10,7.085699139612408e-10,4.218631993449442e-10,3.298260914905503e-10,2.2703486247936713e-10,1.981359459157624e-10,1.6958585913840758e-10,2.408337155663968e-10
921,16.01173020527859,-1.5187584618414672e-11,-9.332075127429845e-11,-4.874519826208905e-11,5.988140096592398e-11,1.2314820755577778e-10,1.895601287436984e-11,6.579519514705417e-11,8.402123777668939e-10,5.185448879637883e-10,7.334538373298029e-10,8.028041475528146e-10,9.363278453757675e-10,4.891026501872433e-10,5.557994072097153e-10,7.085699139612408e-10,4.218631993449442e-10,3.298260914905503e-10,2.2703486247936713e-10,1.981359459157624e-10,1.6958585913840758e-10,2.408337155663968e-10
922,16.05083088954057,3.013738778170969e-11,-2.1153828744740754e-10,8.991840607639899e-11,9.415298636721855e-11,1.348735310700233e-10,2.9718290123719656e-11,9.688308135698337e-11,8.186881369609143e-10,4.833137069567333e-10,9.138076202444904e-10,8.34393006037349e-10,8.663404188787861e-10,4.466225854590165e-10,4.3490447695064667e-10,7.085699139612408e-10,4.218631993449442e-10,3.298260914905503e-10,2.2703486247936713e-10,1.981359459157624e-10,1.6958585913840758e-10,2.408337155663968e-10
923,16.089931573802545,-1.3792892864822842e-11,6.114371307115382e-11,6.458934829748502e-11,2.4603479278124494e-11,1.1059159003870863e-10,6.996797735482385e-11,1.3633598112546352e-10,9.251132187084853e-10,4.625373170588711e-10,9.979182613379246e-10,1.0382664490660412e-09,9.003237177923606e-10,4.202341767893992e-10,4.693335376668337e-10,7.085699139612408e-10,4.218631993449442e-10,3.298260914905503e-10,2.2703486247936713e-10,1.981359459157624e-10,1.6958585913840758e-10,2.408337155663968e-10
924,16.12903225806452,1.2229746441165102e-11,-2.67179147902862e-10,1.3224789679777303e-10,-2.9984617901946895e-11,1.8917679241554268e-10,1.1509751724157309e-10,1.5467903230741334e-10,1.78393183853221e-10,5.191716522731406e-10,6.560606791847537e-10,6.056651270515919e-10,6.977521125446208e-10,5.549006685977625e-10,5.315071142163402e-10,6.484438302304515e-10,3.941638557151297e-10,3.9141148831888973e-10,2.4198686151386696e-10,2.5125971086446637e-10,3.709396970930152e-10,1.462989613482631e-10
925,16.168132942326494,4.044104169905211e-11,1.4041653675285327e-10,-2.1722810278950364e-11,-1.0151825125117341e-11,1.9604924111745272e-10,1.5638177338701314e-10,1.738609061958977e-10,3.393219785918002e-10,5.937189616604595e-10,7.197610134400853e-10,7.428308337026402e-10,8.204338543711091e-10,3.817471465467223e-10,6.321887386321841e-10,6.484438302304515e-10,3.941638557151297e-10,3.9141148831888973e-10,2.4198686151386696e-10,2.5125971086446637e-10,3.709396970930152e-10,1.462989613482631e-10
926,16.20723362658847,-4.829661320027376e-12,7.916742187579353e-11,2.6384958014744872e-11,3.263001501248474e-11,3.732190111463503e-10,1.4398137640287345e-10,2.509290754367069e-10,4.197206566832348e-10,2.884094556958964e-10,7.339968448474652e-10,7.381724503169954e-10,6.096744737214095e-10,4.4570408400792395e-10,5.245838467882582e-10,6.484438302304515e-10,3.941638557151297e-10,3.9141148831888973e-10,2.4198686151386696e-10,2.5125971086446637e-10,3.709396970930152e-10,1.462989613482631e-10
927,16.246334310850443,-1.3256159264644658e-11,-6.338224666168952e-11,6.817865621325393e-12,2.4483710201400644e-10,1.925477680294274e-10,1.820351926762021e-10,2.0342924970246785e-10,4.356030776106839e-10,5.197052489162808e-10,5.52516580131635e-10,6.650010109325189e-10,1.0897097453407682e-09,5.5212728358042e-10,4.6187698729259385e-10,6.484438302304515e-10,3.941638557151297e-10,3.9141148831888973e-10,2.4198686151386696e-10,2.5125971086446637e-10,3.709396970930152e-10,1.462989613482631e-10
928,16.285434995112418,-1.7582966135844652e-11,1.3134884448883815e-10,-9.361374319885307e-11,-2.4994501155411914e-10,3.2955882262478565e-10,1.0612644329693847e-10,3.3162796045857087e-10,4.2841881523517407e-10,4.678011334366363e-10,9.118981536002131e-10,4.410733058569966e-10,1.0091297510473167e-09,4.93578462588056e-10,3.773943029206027e-10,6.484438302304515e-10,3.941638557151297e-10,3.9141148831888973e-10,2.4198686151386696e-10,2.5125971086446637e-10,3.709396970930152e-10,1.462989613482631e-10
929,16.324535679374392,1.9064865334294696e-11,-4.5872999051604876e-11,1.9237084356215236e-11,-5.996578515072664e-11,4.0877580844649433e-10,2.2696961374229732e-10,4.109974024613542e-10,3.6868422392595247e-10,3.657944577483851e-10,7.061729639648659e-10,7.638264969992975e-10,9.917626076579518e-10,5.146136515612882e-10,4.5942702269798894e-10,7.076319633662858e-10,4.200889356124946e-10,4.0676690021681394e-10,1.823062258904126e-10,1.9444060879160266e-10,2.5338782351613127e-10,1.744475174355628e-10
930,16.363636363636367,3.443925583239853e-10,3.11707019149346e-11,2.3954442563149706e-11,7.086859814185253e-11,4.4513503973448997e-10,2.5589362597413623e-10,3.646086874323799e-10,3.1837180119307337e-10,3.450039515366081e-10,6.155835624639994e-10,4.445230191296067e-10,1.0616788251973608e-09,3.2250505772341555e-10,4.85547535111286e-10,7.076319633662858e-10,4.200889356124946e-10,4.0676690021681394e-10,1.823062258904126e-10,1.9444060879160266e-10,2.5338782351613127e-10,1.744475174355628e-10
931,16.40273704789834,2.8831189628727364e-10,-7.528386724242869e-11,9.228680975051895e-11,8.300517691595082e-11,5.307834178897728e-10,2.622974130721419e-10,5.26102448403228e-10,4.359048530183546e-10,4.15164538144752e-10,8.360069711897362e-10,4.931913619071934e-10,1.0327529307912988e-09,3.871304810426023e-10,5.386054239306605e-10,7.076319633662858e-10,4.200889356124946e-10,4.0676690021681394e-10,1.823062258904126e-10,1.9444060879160266e-10,2.5338782351613127e-10,1.744475174355628e-10
932,16.441837732160316,2.702517987613914e-10,-5.441180011101987e-11,1.3218515762633237e-10,2.6397694065687634e-10,5.329303522921878e-10,3.6102816299120516e-10,4.046168288565094e-10,3.5431475808569034e-10,2.724849995236839e-10,8.529223925551339e-10,5.092833316644906e-10,8.085498007583044e-10,4.101516784484845e-10,5.278814175725128e-10,7.076319633662858e-10,4.200889356124946e-10,4.0676690021681394e-10,1.823062258904126e-10,1.9444060879160266e-10,2.5338782351613127e-10,1.744475174355628e-10
933,16.48093841642229,1.0067880115237871e-10,1.1902247972658856e-10,1.2217198607899443e-11,3.0760795546222157e-10,5.414170798400574e-10,4.451889954211092e-10,5.026963461893936e-10,2.9493307460985063e-10,3.4349131014469794e-10,1.0656941320885333e-09,4.3437715422499163e-10,6.379560368493319e-10,4.181443350314944e-10,4.686663065925163e-10,7.076319633662858e-10,4.200889356124946e-10,4.0676690021681394e-10,1.823062258904126e-10,1.9444060879160266e-10,2.5338782351613127e-10,1.744475174355628e-10
934,16.520039100684265,2.1008650304930472e-10,-7.285586135816824e-11,2.5979913931443666e-10,1.6412441437691508e-10,5.370479240305221e-10,4.1435520284971463e-10,6.783177134982509e-10,3.9900637856369977e-10,3.4048829976479544e-10,7.669201654789298e-10,4.788862037173162e-10,8.422034053316563e-10,4.087322047236396e-10,6.595060007149536e-10,6.348802490329119e-10,6.777844305512413e-10,2.5783226633207634e-10,2.662543725351366e-10,2.006486496818077e-10,2.2522170046089702e-10,2.294967475149764e-10
935,16.55913978494624,3.674695935941218e-11,1.3338849491197806e-10,2.1524429022975692e-10,4.4191526552142143e-10,5.100462399732085e-10,5.825896602638126e-10,6.296521939815716e-10,2.507794425173918e-10,3.297103377208807e-10,5.441468611353976e-10,5.404402309607877e-10,7.829032827763022e-10,4.266969387086942e-10,7.48205071019275e-10,6.348802490329119e-10,6.777844305512413e-10,2.5783226633207634e-10,2.662543725351366e-10,2.006486496818077e-10,2.2522170046089702e-10,2.294967475149764e-10
936,16.598240469208214,2.7062541051976234e-12,2.2090461816290652e-10,3.632259161206449e-10,3.189079074018435e-10,3.066678089977664e-10,6.397168116601269e-10,7.033644450125056e-10,1.8087608650737734e-10,2.7590930343192885e-10,7.96372127827832e-10,3.7076151784973993e-10,1.0124194794351414e-09,4.505070811790668e-10,5.577217353842404e-10,6.348802490329119e-10,6.777844305512413e-10,2.5783226633207634e-10,2.662543725351366e-10,2.006486496818077e-10,2.2522170046089702e-10,2.294967475149764e-10
937,16.63734115347019,1.1685170443704825e-11,-3.044104536275029e-12,-1.981930384665202e-12,2.0780875747661915e-10,3.674507718416656e-10,6.175397697890217e-10,6.302413147902766e-10,1.3758574539487088e-10,1.7755843918870512e-10,5.090179449746534e-10,4.946651050147887e-10,9.68991425845177e-10,4.727242761207113e-10,6.421730501722166e-10,6.348802490329119e-10,6.777844305512413e-10,2.5783226633207634e-10,2.662543725351366e-10,2.006486496818077e-10,2.2522170046089702e-10,2.294967475149764e-10
938,16.676441837732163,5.210927256622929e-11,1.5135071932969786e-10,2.1385900935409743e-11,1.8595921407453246e-10,2.1873760722351718e-10,6.594357328440662e-10,6.381866032985765e-10,1.9584878946770257e-10,2.691331593575315e-10,8.238556487120189e-10,5.27366956377958e-10,8.419022573153936e-10,4.73644973442156e-10,4.92335913321966e-10,6.348802490329119e-10,6.777844305512413e-10,2.5783226633207634e-10,2.662543725351366e-10,2.006486496818077e-10,2.2522170046089702e-10,2.294967475149764e-10
939,16.715542521994138,8.12597731976232e-12,-2.7193854135200174e-10,-8.917933865054348e-11,5.374519642810935e-11,1.127115465995186e-10,7.128813497357105e-10,6.00298418435257e-10,1.6309643307363767e-10,2.5571450564161913e-10,4.2366914635668675e-10,9.906376943357545e-10,7.299253863993203e-10,5.196032977652479e-10,4.956645399958111e-10,6.670497585357564e-10,3.8799157615305514e-10,6.716165427366914e-11,2.0871816174846763e-10,2.9032676473575103e-10,3.1407354064498114e-10,1.6568787449670275e-10
